Timestamp, Tweet-ID, Included(Y/N)
"Sun Jan 27 02:39:25 +0000 2013","295360333374173185",Y
"Sun Jan 27 06:19:27 +0000 2013","295415706579767296",Y
"Sun Jan 27 02:39:25 +0000 2013","295360333374173185",Y
"Sun Jan 27 06:19:27 +0000 2013","295415706579767296",Y
"Sun Jan 27 07:11:12 +0000 2013","295428729881116674",Y
"Sun Jan 27 07:46:07 +0000 2013","295437516947988480",Y
"Sun Jan 27 07:47:03 +0000 2013","295437751845801984",Y
"Sun Jan 27 07:51:36 +0000 2013","295438896861413377",Y
"Sun Jan 27 08:10:30 +0000 2013","295443653231513600",Y
"Sun Jan 27 08:20:30 +0000 2013","295446169801351169",Y
"Sun Jan 27 08:25:25 +0000 2013","295447407125209088",Y
"Sun Jan 27 08:53:02 +0000 2013","295454357074362368",Y
"Sun Jan 27 09:00:01 +0000 2013","295456114496118784",Y
"Sun Jan 27 09:03:45 +0000 2013","295457054007635968",Y
"Sun Jan 27 09:13:22 +0000 2013","295459474150391808",Y
"Sun Jan 27 09:15:39 +0000 2013","295460048749096960",Y
"Sun Jan 27 09:15:48 +0000 2013","295460086502027264",Y
"Sun Jan 27 10:12:15 +0000 2013","295474292601270272",Y
"Sun Jan 27 10:13:21 +0000 2013","295474569429544962",Y
"Sun Jan 27 10:15:59 +0000 2013","295475232133763072",Y
"Sun Jan 27 10:18:29 +0000 2013","295475861270962176",Y
"Sun Jan 27 10:39:20 +0000 2013","295481108370448384",Y
"Sun Jan 27 10:41:11 +0000 2013","295481573900431361",Y
"Sun Jan 27 10:42:39 +0000 2013","295481943036948481",Y
"Sun Jan 27 10:43:22 +0000 2013","295482123358449664",Y
"Sun Jan 27 10:45:36 +0000 2013","295482685395181568",Y
"Sun Jan 27 10:47:29 +0000 2013","295483159364116480",Y
"Sun Jan 27 10:48:59 +0000 2013","295483536855670784",Y
"Sun Jan 27 10:51:31 +0000 2013","295484174373093377",Y
"Sun Jan 27 10:55:59 +0000 2013","295485298459168770",Y
"Sun Jan 27 10:57:32 +0000 2013","295485688533643264",Y
"Sun Jan 27 10:58:43 +0000 2013","295485986312421376",Y
"Sun Jan 27 10:59:09 +0000 2013","295486095364329472",Y
"Sun Jan 27 10:59:28 +0000 2013","295486175064498176",Y
"Sun Jan 27 11:00:39 +0000 2013","295486472872677376",Y
"Sun Jan 27 11:02:14 +0000 2013","295486871306379265",Y
"Sun Jan 27 11:04:42 +0000 2013","295487492088557568",Y
"Sun Jan 27 11:05:02 +0000 2013","295487575974617088",Y
"Sun Jan 27 11:09:47 +0000 2013","295488771334475776",Y
"Sun Jan 27 11:12:39 +0000 2013","295489492775739393",Y
"Sun Jan 27 11:14:23 +0000 2013","295489928979173376",Y
"Sun Jan 27 11:15:15 +0000 2013","295490147078774785",Y
"Sun Jan 27 11:15:53 +0000 2013","295490306449760256",Y
"Sun Jan 27 11:21:57 +0000 2013","295491833180585985",Y
"Sun Jan 27 11:24:26 +0000 2013","295492458127704064",Y
"Sun Jan 27 11:25:00 +0000 2013","295492600746622976",Y
"Sun Jan 27 11:25:40 +0000 2013","295492768535543809",Y
"Sun Jan 27 11:26:24 +0000 2013","295492953063972864",Y
"Sun Jan 27 11:28:44 +0000 2013","295493540266508288",Y
"Sun Jan 27 11:29:46 +0000 2013","295493800296603648",Y
"Sun Jan 27 11:30:52 +0000 2013","295494077145812992",Y
"Sun Jan 27 11:32:50 +0000 2013","295494572069515264",Y
"Sun Jan 27 11:33:23 +0000 2013","295494710481539072",Y
"Sun Jan 27 11:33:29 +0000 2013","295494735651553281",Y
"Sun Jan 27 11:33:37 +0000 2013","295494769210175488",Y
"Sun Jan 27 11:33:39 +0000 2013","295494777602973696",Y
"Sun Jan 27 11:35:22 +0000 2013","295495209582739457",Y
"Sun Jan 27 11:36:51 +0000 2013","295495582875807744",Y
"Sun Jan 27 11:37:12 +0000 2013","295495670977155074",Y
"Sun Jan 27 11:38:32 +0000 2013","295496006525652992",Y
"Sun Jan 27 11:38:32 +0000 2013","295496006525665280",Y
"Sun Jan 27 11:38:32 +0000 2013","295496006534045696",Y
"Sun Jan 27 11:39:58 +0000 2013","295496367244206080",Y
"Sun Jan 27 11:40:03 +0000 2013","295496388211515392",Y
"Sun Jan 27 11:41:09 +0000 2013","295496665031389184",Y
"Sun Jan 27 11:41:37 +0000 2013","295496782446743552",Y
"Sun Jan 27 11:43:24 +0000 2013","295497231237251073",Y
"Sun Jan 27 11:43:35 +0000 2013","295497277403963392",Y
"Sun Jan 27 11:45:33 +0000 2013","295497772323459072",Y
"Sun Jan 27 11:48:02 +0000 2013","295498397253767168",Y
"Sun Jan 27 11:48:30 +0000 2013","295498514698469376",Y
"Sun Jan 27 11:49:34 +0000 2013","295498783146512384",Y
"Sun Jan 27 11:50:17 +0000 2013","295498963493208064",Y
"Sun Jan 27 11:51:19 +0000 2013","295499223565225984",Y
"Sun Jan 27 11:52:26 +0000 2013","295499504583577600",Y
"Sun Jan 27 11:52:43 +0000 2013","295499575853207553",Y
"Sun Jan 27 11:53:40 +0000 2013","295499814966263809",Y
"Sun Jan 27 11:54:23 +0000 2013","295499995308761091",Y
"Sun Jan 27 11:55:06 +0000 2013","295500175651258369",Y
"Sun Jan 27 11:55:15 +0000 2013","295500213395783680",Y
"Sun Jan 27 11:55:46 +0000 2013","295500343410819073",Y
"Sun Jan 27 11:55:47 +0000 2013","295500347609333760",Y
"Sun Jan 27 11:56:13 +0000 2013","295500456665419777",Y
"Sun Jan 27 11:56:56 +0000 2013","295500637024690176",Y
"Sun Jan 27 11:57:43 +0000 2013","295500834182135808",Y
"Sun Jan 27 11:57:47 +0000 2013","295500850959372288",Y
"Sun Jan 27 11:58:23 +0000 2013","295501001945919489",Y
"Sun Jan 27 11:59:09 +0000 2013","295501194867113984",Y
"Sun Jan 27 11:59:24 +0000 2013","295501257773289472",Y
"Sun Jan 27 12:00:09 +0000 2013","295501446516985857",Y
"Sun Jan 27 12:01:17 +0000 2013","295501731754831872",Y
"Sun Jan 27 12:01:23 +0000 2013","295501756903866368",Y
"Sun Jan 27 12:02:43 +0000 2013","295502092469170176",Y
"Sun Jan 27 12:03:12 +0000 2013","295502214103986176",Y
"Sun Jan 27 12:03:42 +0000 2013","295502339903721473",Y
"Sun Jan 27 12:05:10 +0000 2013","295502709010862081",Y
"Sun Jan 27 12:05:31 +0000 2013","295502797082861570",Y
"Sun Jan 27 12:07:51 +0000 2013","295503384306397184",Y
"Sun Jan 27 12:08:07 +0000 2013","295503451423657984",Y
"Sun Jan 27 12:11:07 +0000 2013","295504206385774592",Y
"Sun Jan 27 12:12:22 +0000 2013","295504520950214657",Y
"Sun Jan 27 12:14:26 +0000 2013","295505041035497473",Y
"Sun Jan 27 12:14:29 +0000 2013","295505053622616064",Y
"Sun Jan 27 12:14:52 +0000 2013","295505150108381185",Y
"Sun Jan 27 12:15:03 +0000 2013","295505196233146368",Y
"Sun Jan 27 12:15:31 +0000 2013","295505313694617602",Y
"Sun Jan 27 12:15:40 +0000 2013","295505351422382080",Y
"Sun Jan 27 12:15:48 +0000 2013","295505384972623873",Y
"Sun Jan 27 12:16:42 +0000 2013","295505607274926080",Y
"Sun Jan 27 12:16:46 +0000 2013","295505628263227392",Y
"Sun Jan 27 12:16:55 +0000 2013","295505666020343809",Y
"Sun Jan 27 12:18:54 +0000 2013","295506165138341888",Y
"Sun Jan 27 12:19:06 +0000 2013","295506215453200385",Y
"Sun Jan 27 12:19:11 +0000 2013","295506236416352256",Y
"Sun Jan 27 12:20:07 +0000 2013","295506471314141186",Y
"Sun Jan 27 12:20:56 +0000 2013","295506676822446080",Y
"Sun Jan 27 12:21:19 +0000 2013","295506773299843072",Y
"Sun Jan 27 12:23:06 +0000 2013","295507222102958080",Y
"Sun Jan 27 12:23:11 +0000 2013","295507243070271488",Y
"Sun Jan 27 12:24:16 +0000 2013","295507515691638785",Y
"Sun Jan 27 12:25:05 +0000 2013","295507721195757568",Y
"Sun Jan 27 12:25:29 +0000 2013","295507821880016897",Y
"Sun Jan 27 12:26:35 +0000 2013","295508098704109569",Y
"Sun Jan 27 12:27:38 +0000 2013","295508362920095744",Y
"Sun Jan 27 12:27:44 +0000 2013","295508388119461890",Y
"Sun Jan 27 12:29:47 +0000 2013","295508904014651392",Y
"Sun Jan 27 12:30:54 +0000 2013","295509185012039681",Y
"Sun Jan 27 12:30:57 +0000 2013","295509197607546881",Y
"Sun Jan 27 12:31:32 +0000 2013","295509344395603969",Y
"Sun Jan 27 12:31:39 +0000 2013","295509373759938560",Y
"Sun Jan 27 12:31:42 +0000 2013","295509386363809792",Y
"Sun Jan 27 12:33:37 +0000 2013","295509868704575490",Y
"Sun Jan 27 12:33:42 +0000 2013","295509889684484096",Y
"Sun Jan 27 12:34:51 +0000 2013","295510179053711360",Y
"Sun Jan 27 12:34:59 +0000 2013","295510212645879809",Y
"Sun Jan 27 12:34:59 +0000 2013","295510212624908288",Y
"Sun Jan 27 12:35:01 +0000 2013","295510221030305792",Y
"Sun Jan 27 12:35:40 +0000 2013","295510384603979776",Y
"Sun Jan 27 12:35:57 +0000 2013","295510455911333888",Y
"Sun Jan 27 12:36:25 +0000 2013","295510573347639296",Y
"Sun Jan 27 12:36:54 +0000 2013","295510694961491969",Y
"Sun Jan 27 12:36:54 +0000 2013","295510694965690368",Y
"Sun Jan 27 12:37:42 +0000 2013","295510896296460289",Y
"Sun Jan 27 12:37:55 +0000 2013","295510950814023681",Y
"Sun Jan 27 12:38:50 +0000 2013","295511181509136384",Y
"Sun Jan 27 12:39:47 +0000 2013","295511420567711744",Y
"Sun Jan 27 12:40:07 +0000 2013","295511504470548480",Y
"Sun Jan 27 12:41:24 +0000 2013","295511827448750080",Y
"Sun Jan 27 12:41:35 +0000 2013","295511873581891585",Y
"Sun Jan 27 12:43:57 +0000 2013","295512469181444097",Y
"Sun Jan 27 12:44:06 +0000 2013","295512506917609472",Y
"Sun Jan 27 12:44:49 +0000 2013","295512687260098560",Y
"Sun Jan 27 12:46:05 +0000 2013","295513006031388672",Y
"Sun Jan 27 12:46:36 +0000 2013","295513136046407680",Y
"Sun Jan 27 12:47:42 +0000 2013","295513412870496257",Y
"Sun Jan 27 12:48:05 +0000 2013","295513509331091456",Y
